t,RB_crack,HO_crack,crack_321,BZ_CL,RB_HO,RB_BZ,HO_BZ,crack321b,BOHO,NG_HO,NG_CL,GC_SI,SI_HG,GC_PL,PL_PA,crush,ZW_KE,ZC_ZW,ZS_ZC,ZM_ZL
2024-06-14 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0003120193898752852,0.00020820077499671106,0.0,0.0,0.0001382250321650747,-0.0,,,,,
2024-06-14 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.00038992685852539343,-0.00018367210584026015,0.0,0.0,7.101277058776548e-05,0.0,,,,,
2024-06-16 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0021002299212673657,-0.0009850878003849102,0.0,0.0,-1.5283024065829376e-05,0.0,,,,,
2024-06-16 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-8.412191391935117e-05,5.6274739695355e-05,0.0,0.0,6.866220006018713e-05,0.0,,,,,
2024-06-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007655921823263829,-6.472846229103276e-05,-7.683060937061764e-05,0.0,0.0,0.00026043145268470855,0.0,0.0,0.0,-3.8566820902458744e-05,0.0,-0.00014032427195555272
2024-06-17 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008508340961084983,0.00014138820503657097,3.3419435775889544e-06,0.0,0.0,-2.3362315832182684e-05,0.0,0.0,0.0,-3.8566820902458764e-05,0.0,0.0012154492466680774
2024-06-17 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001422482949285418,0.0001405190651091798,5.067179463782569e-05,0.0,0.0,0.0,0.0,-0.0018204901019126096,0.0,0.0009770261295289548,0.0,-0.001507303109145469
2024-06-17 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039528303840669565,0.0003182689486957811,0.00013804813220236629,0.0,0.0,0.0,0.0,0.00102677428734079,0.0,-0.0010541597713338722,0.0,0.0
2024-06-17 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.301121427331677e-05,-1.783039427404598e-05,-1.6142752672537207e-05,0.0,0.0,0.0,0.0,-2.7143533137222867e-05,0.0,0.0,0.0,0.0
2024-06-17 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040333660584397315,0.00014208917859721116,0.00017032978945383362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046966439831828055,0.00016440968343577682,1.893549277144371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006936941957890541,-0.0005049781356862872,-0.00032569303752381473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037220531108538187,-0.0006714906562452553,-0.00042306974789718286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014498236781886225,0.0005117393332994784,0.0004814922804692247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044111172209329585
2024-06-17 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011706133337255043,-0.0005323594259898931,-0.00022534053481480868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000654179699699103
2024-06-17 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.954177447762135e-05,0.0001680755779132864,-0.0003430960389244861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020346554014141324
2024-06-17 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015364998259917934,5.58644275546228e-05,-0.0002297989885853495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009349322606133899
2024-06-17 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013480282878489704,-0.0015246746378563296,-0.0009076626246547159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037175189854536786
2024-06-17 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037522391912918134,-0.00039291286428480104,-0.0006977333201392072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002126723455869017
2024-06-17 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.144279097386071e-05,0.0015112321964629348,0.00045250013756354546,0.0,0.0,0.0,0.0,-0.0009011974789738225,0.0,0.0,0.0,-0.00016058925165851091
2024-06-17 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016049810627957691,-0.0005586374848751026,-0.0007172781980177162,0.0,0.0,0.0,0.0,0.0008635982913486256,0.0,0.0,0.0,-0.006537714829424279
2024-06-17 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004521343079684496,0.00043787634510401266,-0.00024320608544062613,0.0,0.0,0.0,0.0,-0.0004533176030469913,0.0,0.0,0.0,-0.0006976872773304624
2024-06-17 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012449930153895307,-0.0005271823705734942,-0.001375711274092919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005964180169757256
2024-06-17 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.00020699983596379252,-0.00033791381672335395,0.0,0.0,0.0,0.0,,,,,
2024-06-17 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.00011749758670998316,-0.00037933128025247493,0.0,0.0,0.0,0.0,,,,,
2024-06-17 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-2.4949093021905477e-05,0.00010076195049939403,0.0,0.0,0.0,0.0,,,,,
2024-06-17 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00025459190496635313,0.0006265314805815103,0.0,0.0,0.0,0.0,,,,,
2024-06-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.408084531445581e-05,0.0001069681698180563,0.00014316179030482142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005453091046967612
2024-06-18 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004648272375495894,-6.560465835214604e-05,0.00022382380788018205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006541395879732308
2024-06-18 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52393693421984e-05,0.0004188263659016201,0.00040052733297821105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001140819767725177
2024-06-18 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006317303523929983,-4.100601033121435e-05,-1.9035347236862432e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007260720907816452
2024-06-18 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006873070808475033,0.0003316020927128836,0.0003635569238324821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.53466543373791e-05
2024-06-18 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002603230613134475,-3.442003521853306e-05,8.500306278733144e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006616312095533951
2024-06-18 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023545358578201008,0.0002517811217074555,4.524794154224117e-06,0.0,0.0,0.0,0.0,0.0038622847724504353,0.0,0.0,0.0,0.0
2024-06-18 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005567120245546373,-0.00023694378932653,-0.00042064690013650797,0.0,0.0,0.0,0.0,-0.006602877933542735,0.0,0.0,0.0,0.00046677804875138807
2024-06-18 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029391638158165453,0.0003186193936967641,0.0005739662984317285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.524375246603107e-06,0.00039186940915316907
2024-06-18 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004826480402506804,-0.0005356229790509815,-0.00039272607929920715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013184703047361885,-0.0004389522190731416
2024-06-18 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.136153765043392e-05,0.00036137779615018665,0.0002740171670106582,0.0,0.0,0.0,0.0,0.0,0.0,0.00031144167218964653,0.0002445746843912648,-0.006462208988087638
2024-06-18 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033801154982873206,0.00016808263404699932,0.0002045969773470711,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002914774624339,0.00105931227540646,0.0
2024-06-18 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2542988919688118e-05,-5.347707055463852e-05,-9.732137626660438e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.985683902298624e-06,-0.0012575855311849256,-0.006589343693115955
2024-06-18 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006712802195845531,-0.0008583821218699656,-0.0015687394461816014,0.0,0.0,0.0,0.0,-0.006322772006726382,0.0,-4.7914103413791774e-05,0.0013223020931408165,-0.0
2024-06-18 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005441799211388652,0.0006457454045538521,-0.0001411925681122163,0.0,0.0,0.0,0.0,0.004399769074857385,0.0,-1.996420975574658e-05,-0.0009073780299089184,0.0
2024-06-18 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003791082229044201,0.0002601264615174389,0.0009476570304940332,0.0,0.0,0.0,0.0,-0.0041856737451198955,0.0,0.00023557767511780955,0.0009657020142457412,-0.007658595114854467
2024-06-18 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023093904964539353,0.0007982097788263442,0.0008166298047262314,0.0,0.0,0.0,0.0,0.008437133459108088,0.0,3.9928419511493145e-06,-0.0013772838979150242,0.0
2024-06-18 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028619976465489875,0.0002725904656071502,-0.0002865346981401147,0.0,0.0,0.0,0.0,-0.0047273786754143746,0.0,-0.0003034559882873479,0.0002417221136706624,0.0010927928266985078
2024-06-18 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004925101115906294,-0.001188757573520762,-0.0006500719877383534,0.0,0.0,0.0,0.0,0.0,0.0,0.000279498936580452,0.0012844456316854504,-0.00011749934046983567
2024-06-18 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0001235648668962747,0.000154403618216635,0.0,0.0,0.0,0.0,,,,,
2024-06-18 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.00029973060828605624,-3.8058794593436506e-05,0.0,0.0,0.0,0.0,,,,,
2024-06-18 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00033073295278547403,4.6936533839899714e-05,0.0,0.0,0.0,0.0,,,,,
2024-06-18 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.00021253447607352482,-0.0001040265101439256,0.0,0.0,0.0,0.0,,,,,
2024-06-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005687281606736089,0.000456341606064574,0.0,0.0,0.0,0.0,,,,,
2024-06-19 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00012287094946934743,0.00025626942287170694,0.0,0.0,0.0,0.0,,,,,
2024-06-19 02:00:00+00:00,0.0,,,0.0,,0.0,,,,,3.243788063754976e-05,0.0,0.0,0.0,0.0,,,,,
2024-06-19 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0002358923707649068,-1.0961198017027577e-06,0.0,0.0,0.0,0.0,,,,,
2024-06-20 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003918765054110855,-0.0009257250600769034,-2.2272538293155312e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026752041072700404,0.00012355834138582132,0.0012486142497542209
2024-06-20 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002529026709264619,-0.0006151005611891579,-0.0006611497009421572,0.0,0.0,0.0,0.0,0.0,0.0,1.5971367804597248e-05,-0.0006035849640391832,5.926847715483908e-05
2024-06-20 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000689633681600064,1.6260280786005453e-05,-0.00038818165091069945,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003274130399942438,-0.0007488566857882004,-0.009092747543328172
2024-06-20 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011285590709687819,-1.748692184807413e-05,0.00039272607929918704,0.0,0.0,0.0,0.0,0.003901811860407974,0.0,0.00023957051706895887,0.0007500492153103973,0.0
2024-06-20 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010978588642774405,-0.0004557067393780678,-0.001361606531107195,0.0,0.0,0.0,0.0,0.003749460581655214,0.0,-0.00032741303999424384,-0.0017727791602573566,-0.00047020298865215924
2024-06-20 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017041546189516983,0.0004991071628429794,0.00042301872315587366,0.0,0.0,0.0,0.0,-0.004104660058500515,0.0,3.593557756034383e-05,-0.00039773770278978134,-0.00754795182685796
2024-06-20 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013696691623455307,1.2814449090685068e-05,-0.0002685954707049751,0.0,0.0,0.0,0.0,0.0,0.0,0.00026352756877585476,0.001155820856939434,0.0
2024-06-20 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.008151530534194e-05,-0.0008458017642702398,-0.0011455685081980466,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0002595347268247054,-0.0010950912908247094,-0.0
2024-06-20 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023197833393214721,0.00011389761735667266,2.899730640474004e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.00029946314633619856,-2.049151821688028e-05,0.0
2024-06-20 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005687396316940267,-0.0005696043567347404,-0.0019052760201559637,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00033140588194539313,-0.00010945670964646596,0.0
2024-06-20 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.141328357089863e-05,-0.0,-0.0002673197674872921,0.0,0.0,0.0,0.0,0.0,0.0,9.982104877873286e-05,0.00022716336386022608,0.00011321697330882764
2024-06-20 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043910333373234497,-0.0,0.00032349737293188856,0.0,-0.0,0.0,0.0,0.0,0.0,0.0002675204107270041,0.0009608939259217301,0.000922219627299077
2024-06-20 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004520963524658301,-0.0,-0.0012731355254988154,0.0,0.0,0.0,0.0,0.0,0.0,-1.5971367804597258e-05,0.00045555919683494463,-0.007198684809894373
2024-06-20 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026220099158621416,-0.0,-0.0009385955423053367,0.0,0.0,0.0,0.0,0.0031822672378962074,0.0,-0.00022359914926436158,-0.0014199480928150222,0.0
2024-06-20 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.652116725108937e-05,-0.0,-0.0006198067124699054,0.0,-0.0,0.0,0.0,-0.003263905785251748,0.0,0.0004511911404798726,0.001058357391430582,-0.007581970217204175
2024-06-20 19:00:00+00:00,,,,,0.0,0.0,0.0,0.0,,-0.0,,0.0,0.0,0.0,0.0,,,,,
2024-06-20 20:00:00+00:00,,,,,0.0,0.0,0.0,0.0,,-0.0,,0.0,-0.0,0.0,0.0,,,,,
2024-06-20 22:00:00+00:00,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,
2024-06-20 23:00:00+00:00,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,-0.0,0.0,0.0,,,,,
2024-06-21 00:00:00+00:00,,,,,0.0,0.0,0.0,0.0,-0.0005735856908391731,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-7.985683902298624e-06,4.497466551605207e-06,0.0
2024-06-21 01:00:00+00:00,,,,,0.0,0.0,0.0,0.0,3.08517504639096e-05,-0.0,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0002435633590201082,0.00038333304560655014,5.1363119523725027e-05
2024-06-21 02:00:00+00:00,,,,,0.0,0.0,0.0,0.0,0.0006044776532817221,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002196063073132123,-0.0014911717475501588,-0.0007803138784055946
2024-06-21 03:00:00+00:00,,,,,0.0,0.0,0.0,0.0,-0.0006833715772669171,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0005110837697471123,0.0010948429613127373,0.0012244038343426765
2024-06-21 04:00:00+00:00,,,,,0.0,0.0,0.0,0.0,0.0006340354215525262,-0.0,,0.0,-0.0,0.0,0.0,0.0,0.0,-3.992841951149293e-06,-2.3241499739311666e-05,-9.53466543373791e-05
2024-06-21 05:00:00+00:00,,,,,,,0.0,,-2.6518132654404638e-05,-0.0,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00024356335902010818,-2.623981077371514e-05,1.2197358552852177e-05
2024-06-21 06:00:00+00:00,,,,,0.0,0.0,0.0,0.0,-6.0483535055898415e-05,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-2.3957051706895884e-05,-0.0009958803402866836,6.356253563379181e-05
2024-06-21 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006734485792025745,-0.0,0.0010959180648417843,0.0,0.0,0.0,0.0,0.0,0.0,-1.1978525853447942e-05,0.001457932818214379,0.009140683665393853
2024-06-21 08:00:00+00:00,-0.00015218137334197776,0.0,0.0,-0.0001291535337833625,0.0,0.0,0.0,0.0,0.0008833850194115304,0.0,0.00017344669980749267,0.0,-0.0,0.0,0.0,0.0,0.0,0.00027151325267815344,-0.00041257116741466886,-0.00889381534825307
2024-06-21 09:00:00+00:00,-2.9582884937299745e-07,0.0,0.0,6.45605075303687e-05,0.0,0.0,0.0,0.0,-0.00031412853097662665,-0.0,-0.0007339985649582456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7738966290916895e-05,0.0
2024-06-21 10:00:00+00:00,-0.00012717580225048787,0.0,0.0,-9.687215279687825e-05,0.0,0.0,0.0,0.0,-6.35589672457016e-05,-0.0,0.0003032059567116067,0.0,0.00013961470188767275,0.0,0.0,-0.0002229311549358359,0.0,-0.00047914103413791774,-0.0010598565469477838,0.0
2024-06-21 11:00:00+00:00,-0.00029694449806227073,0.0,0.0,-4.8454556397065e-05,0.0,0.0,0.0,0.0,6.184668722143407e-06,0.0,0.001158971041598734,0.0,0.00020646552154107988,0.0,0.0,0.001055886983920833,0.0,0.00027949893658045207,0.0026432401264739037,0.0
2024-06-21 12:00:00+00:00,0.0002782844917228429,0.0,0.00017906606864113067,0.00014532670919394325,0.0,0.0,0.0,0.0,0.00019801193541522013,0.0,0.00020676958271621308,-0.0,0.0001935665962349086,0.0,0.0,-0.0008908154509796167,0.0,0.0002475562009712575,-2.1116931219495055e-05,0.0
2024-06-21 13:00:00+00:00,-0.0007555429972331216,0.0,-0.00030779490693331953,-0.00014532670919394322,0.0,0.0,0.0,0.0,-0.0003294644838315534,-0.0,0.0006399340139821976,0.0,-0.001321051885200745,0.0,0.0,0.0,0.0,-0.0005669835570632027,0.0,0.0
2024-06-21 14:00:00+00:00,-0.0004049121189546062,0.0,-5.1345452757845494e-05,-9.690911279413e-05,0.0,0.0,0.0,0.0,0.0002780538011820015,-0.0,-0.0028707004290231914,0.0,-0.0,0.0,0.0,-5.231698653117967e-05,0.0,0.00016370651999712192,0.0,0.0
2024-06-21 15:00:00+00:00,0.0005893848735269659,0.0,0.00041048825060312596,-0.00019378126559100825,0.0,0.0,0.0,0.0,0.0006184026686894262,0.0,0.002464763299619566,0.0,-0.0,-0.00035857437810092206,0.0,-0.0005445735182178614,0.0,1.9964209755746542e-05,0.0,0.0
2024-06-21 16:00:00+00:00,2.810653462300966e-05,0.0,-2.093196626073893e-05,-0.00014532670919394322,0.0,0.0,0.0,0.0,0.00028205681464079616,0.0,0.0008449062235677706,-0.0,0.0,-0.0006666112877016799,0.0,0.0010696667947532614,0.0,-8.384968097413562e-05,0.0,0.0
2024-06-21 17:00:00+00:00,-0.0003575130071314028,0.0,8.27291628238437e-05,9.690911279413e-05,0.0,0.0,0.0,0.0,-0.00035206126751068545,0.0,-0.0004643266086858513,0.0,-0.0,-0.0007360516139109047,0.0,-6.504713519103305e-05,0.0,-0.00019564925560631644,0.0,0.0
2024-06-21 18:00:00+00:00,-0.0003907230967254325,0.0,-3.8044728785223606e-05,-0.00014532670919394322,0.0,0.0,0.0,0.0,-2.5711752881687375e-07,0.0,0.00041284564645746396,-0.0,0.0,0.0003056519934836395,0.0,0.0010101214578254086,0.0,0.0003154345141407958,0.0,0.0
2024-06-21 19:00:00+00:00,-0.0006219768306866174,0.0,-0.00023040143420099507,-3.6959997251765645e-08,0.0,0.0,0.0,0.0,,-0.0,-0.0002259845133690357,-0.0,-0.0,0.00019603509289426157,0.0,,,,,
2024-06-21 20:00:00+00:00,0.00016183978075772683,0.0,8.657083736002798e-05,0.00019378126559100825,0.0,0.0,0.0,0.0,,0.0,0.0004922277952889087,0.0,0.0,-7.280056391080586e-05,0.0,,,,,
2024-06-23 22:00:00+00:00,0.0007785518485737108,0.0,2.3051711720804226e-05,-9.687215279687828e-05,0.0,0.0,0.0,0.0,,-0.0,-0.0009496655211551853,-0.0,-0.0,-0.0002896480473573537,0.0,,,,,
2024-06-23 23:00:00+00:00,0.00013558565114525007,,,9.687215279687824e-05,,0.0,,,,,0.0005594753795833337,-0.0,-0.0,0.0006883693928487496,0.0,,,,,
2024-06-24 00:00:00+00:00,0.0005103794097376275,0.0,0.0001909327225016876,-0.00024219886199082147,0.0,0.0,0.0,0.0,-0.0003099005899505896,0.0,-0.00030773075086583076,0.0,0.0,-0.00024042514563158606,0.0,-1.9204684117810833e-05,0.0,-5.589978731609041e-05,0.0,0.0
2024-06-24 01:00:00+00:00,-7.763477456397238e-05,0.0,-9.458958392764834e-05,9.690911279413001e-05,0.0,0.0,0.0,0.0,5.727604770198273e-07,-0.0,-0.0007182319428922078,-0.0,0.0,0.0005373199424131039,0.0,0.0,0.0,0.0002515490429224068,0.0,0.0
2024-06-24 02:00:00+00:00,,0.0,,-4.8454556397065e-05,,,0.0,,0.00027953290150431367,0.0,0.00012414607730222248,0.0,0.0,0.0002911611453175096,0.0,-0.0005217145378269336,0.0,-7.985683902298629e-06,0.0,0.0
2024-06-24 03:00:00+00:00,-0.0007319250753083709,0.0,-0.0001026332980507465,-0.00014532670919394322,0.0,0.0,0.0,0.0,-0.0002516198576396957,-0.0,-9.514877089748244e-05,-0.0,0.0,7.582675983111764e-05,0.0,-0.0002919849581004498,0.0,-0.00029547030438504927,0.0,0.0
2024-06-24 04:00:00+00:00,,,,,0.0,0.0,0.0,0.0,1.6877545891801293e-05,0.0,,0.0,-0.0,-0.00017880920648093626,0.0,4.4279732392341815e-05,0.0,3.992841951149293e-06,0.0,0.0
2024-06-24 05:00:00+00:00,,,,,0.0,0.0,0.0,0.0,2.454514900041053e-05,-0.0,,0.0,-0.0,-0.0003410239252313388,0.0,1.9894768450252e-05,0.0,-3.9928419511493145e-06,0.0,0.0
2024-06-24 06:00:00+00:00,0.0007257471697722349,0.0,0.00021294661616646452,0.00014532670919394322,0.0,0.0,0.0,0.0,0.00020098502345992732,0.0,6.697399523346054e-06,-0.0,0.0,-9.059231315437571e-06,0.0,0.003361318984433196,0.0,0.00028748462048275064,0.0,0.0
2024-06-24 07:00:00+00:00,0.0010517544797720175,0.0,0.00022513411224702834,-4.849151639431676e-05,0.0,0.0,0.0,0.0,-1.0170996029437988e-05,0.0,0.000277293626535438,0.0,-0.0,-0.000532536430008432,0.0,-6.288718711190088e-05,0.0,-0.00022359914926436158,0.0,0.0
2024-06-24 08:00:00+00:00,-0.000610763587148736,0.0,-0.0001961675866335083,9.690911279413e-05,0.0,0.0,0.0,0.0,-5.4337880465306185e-05,-0.0,-0.000550406157040622,-0.0,-0.0,-0.0010033908785191436,0.0,0.0,0.0,0.0002715132526781534,0.0,0.0
2024-06-24 09:00:00+00:00,0.00042549059427437916,0.0,0.00020456001428144645,3.6959997251765824e-08,0.0,0.0,0.0,0.0,-0.0003028252557921276,0.0,0.0001453421300279185,0.0,0.0,-0.00027966891036820666,0.0,0.0,0.0,-0.00025554188487355613,0.0,0.0
2024-06-24 10:00:00+00:00,0.00023291419649341315,0.0,3.9439582884583414e-05,-0.000242272781985325,0.0,0.0,0.0,0.0,0.00027645894461082146,0.0,0.00012197763745937362,-0.0,0.0,0.00029749356464376704,0.0,0.0,0.0,0.00025554188487355613,0.0,0.0
2024-06-24 11:00:00+00:00,-4.447943893995506e-05,0.0,6.807736901762092e-05,0.00019381822558826,0.0,0.0,0.0,0.0,-6.259286398395701e-05,-0.0,-0.001113130627560517,0.0,0.0,0.0004391870505150418,0.0,0.0,0.0,-0.00028349177853160136,0.0,0.0
2024-06-24 12:00:00+00:00,-0.000385125645357965,0.0,-1.745814704192758e-05,0.00024219886199082147,0.0,0.0,0.0,0.0,6.974134349482283e-05,0.0,0.000666942463960049,-0.0,-0.0013347876909545584,-0.0008300326453343975,0.0,0.0,0.0,-3.9928419511493145e-06,0.0,0.0
2024-06-24 13:00:00+00:00,0.00038097166412851354,0.0,6.981760763442364e-05,-4.8417596399813217e-05,0.0,0.0,0.0,0.0,-0.0004277684861642465,0.0,0.0005893499539052692,-0.0,-0.0,0.00033617437047959634,0.0,0.0,0.0,7.985683902298661e-06,0.0,0.0
2024-06-24 14:00:00+00:00,0.0011542761187070885,0.0,0.0002645911724204462,0.0001937443055937565,0.0,0.0,0.0,0.0,2.7012217010733864e-05,0.0,0.0011018887996487032,-0.0,0.0,0.00016702581385848883,0.0,0.0,0.0,0.0002755060946293027,0.0,0.0
